1,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
2,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
3,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
4,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
5,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
6,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
7,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
8,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
9,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
10,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
11,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
12,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
13,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
14,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
15,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
16,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
17,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
18,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
19,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
20,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
21,1,0,0,0,0,0,0,0,0,1,0,0,9,Am
22,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
23,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
24,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
25,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
26,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
27,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
28,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
29,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
30,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
31,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
32,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
33,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
34,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
35,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
36,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
37,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
38,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
39,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
40,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
41,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
42,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
43,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
44,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
45,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
46,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
47,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
48,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
49,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
50,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
51,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
52,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
53,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
54,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
55,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
56,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
57,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
58,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
59,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
60,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
61,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
62,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
63,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
64,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
65,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
66,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
67,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
68,1,0,0,0,0,0,0,0,0,1,0,0,9,Am
69,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
70,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
71,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
72,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
73,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
74,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
75,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
76,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
77,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
78,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
79,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
80,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
81,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
82,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
83,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
84,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
85,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
86,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
87,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
88,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
89,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
90,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
91,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
92,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
93,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
94,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
95,0,0,0,0,0,0,0,0,0,0,0,1,11,Am
96,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
97,0,0,1,0,0,0,0,0,0,0,0,0,2,Am
98,1,0,0,0,1,0,0,0,0,0,0,0,0,CM
99,0,0,0,0,0,0,0,1,0,0,0,0,7,CM
100,1,0,0,0,0,0,0,0,0,0,0,0,0,CM
101,0,0,0,0,0,0,0,1,0,0,0,0,7,CM
102,0,0,0,0,0,1,0,0,0,0,0,0,5,CM
103,0,0,0,0,1,0,0,0,0,0,0,0,4,CM
104,0,0,1,0,0,0,0,1,0,0,0,0,7,GM
105,0,0,0,0,0,0,0,1,0,0,0,0,7,GM
106,0,0,0,0,0,0,0,0,0,0,0,1,11,GM
107,0,0,0,0,0,1,0,0,0,0,0,0,5,GM
108,0,0,0,0,1,0,0,0,0,0,0,0,4,GM
109,0,0,1,0,0,0,0,0,0,0,0,0,2,GM
110,1,0,0,0,0,0,0,0,0,1,0,0,9,Am
111,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
112,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
113,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
114,0,0,1,0,0,0,0,0,0,0,0,0,2,Am
115,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
116,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
117,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
118,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
119,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
120,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
121,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
122,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
123,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
124,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
125,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
126,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
127,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
128,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
129,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
130,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
131,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
132,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
133,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
134,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
135,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
136,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
137,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
138,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
139,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
140,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
141,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
142,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
143,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
144,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
145,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
146,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
147,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
148,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
149,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
150,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
151,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
152,1,0,0,0,0,0,0,0,0,1,0,0,9,Am
153,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
154,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
155,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
156,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
157,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
158,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
159,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
160,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
161,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
162,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
163,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
164,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
165,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
166,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
167,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
168,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
169,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
170,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
171,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
172,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
173,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
174,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
175,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
176,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
177,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
178,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
179,0,0,0,0,0,0,0,0,0,0,0,1,11,Am
180,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
181,0,0,1,0,0,0,0,0,0,0,0,0,2,Am
182,1,0,0,0,1,0,0,0,0,0,0,0,0,CM
183,0,0,0,0,0,0,0,1,0,0,0,0,7,CM
184,1,0,0,0,0,0,0,0,0,0,0,0,0,CM
185,0,0,0,0,0,0,0,1,0,0,0,0,7,CM
186,0,0,0,0,0,1,0,0,0,0,0,0,5,CM
187,0,0,0,0,1,0,0,0,0,0,0,0,4,CM
188,0,0,1,0,0,0,0,1,0,0,0,0,7,GM
189,0,0,0,0,0,0,0,1,0,0,0,0,7,GM
190,0,0,0,0,0,0,0,0,0,0,0,1,11,GM
191,0,0,0,0,0,1,0,0,0,0,0,0,5,GM
192,0,0,0,0,1,0,0,0,0,0,0,0,4,GM
193,0,0,1,0,0,0,0,0,0,0,0,0,2,GM
194,1,0,0,0,0,0,0,0,0,1,0,0,9,Am
195,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
196,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
197,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
198,0,0,1,0,0,0,0,0,0,0,0,0,2,Am
199,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
200,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
201,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
202,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
203,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
204,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
205,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
206,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
207,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
208,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
209,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
210,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
211,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
212,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
213,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
214,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
215,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
216,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
217,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
218,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
219,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
220,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
221,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
222,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
223,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
224,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
225,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
226,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
227,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
228,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
229,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
230,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
231,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
232,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
233,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
234,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
235,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
236,1,0,0,0,0,0,0,0,0,1,0,0,9,Am
237,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
238,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
239,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
240,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
241,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
242,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
243,0,0,0,1,0,0,0,0,0,0,0,0,3,EM
244,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
245,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
246,0,0,1,0,0,0,0,0,0,0,0,0,2,EM
247,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
248,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
249,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
250,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
251,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
252,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
253,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
254,0,0,0,0,1,0,0,0,0,0,0,1,4,EM
255,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
256,0,0,0,0,0,0,0,0,1,0,0,0,8,EM
257,0,0,0,0,1,0,0,0,0,0,0,0,4,EM
258,1,0,0,0,0,0,0,0,0,0,0,0,0,EM
259,0,0,0,0,0,0,0,0,0,0,0,1,11,EM
260,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
261,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
262,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
263,1,0,0,0,1,0,0,0,0,0,1,0,10,CM7
264,1,0,0,0,0,1,0,0,0,1,0,0,9,FM
265,1,0,0,0,1,0,0,1,0,0,1,0,7,CM
266,0,0,0,0,0,1,0,0,0,0,0,0,5,FM
267,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
268,1,0,0,0,0,1,0,0,0,0,0,0,5,FM
269,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
270,1,0,0,0,0,0,0,0,0,0,0,0,0,FM
271,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
272,1,0,0,0,0,1,0,0,0,0,0,0,0,FM
273,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
274,0,0,0,0,1,0,0,0,0,0,0,0,4,FM
275,0,0,0,0,1,1,0,0,0,0,0,0,5,BbM
276,0,0,0,0,0,0,0,0,0,0,1,0,10,BbM
277,0,0,1,0,0,0,0,0,0,0,0,0,2,BbM
278,0,0,0,0,0,0,0,0,0,0,1,0,10,BbM
279,0,0,1,0,0,0,0,0,0,0,1,0,2,BbM
280,0,0,0,0,0,0,0,0,0,0,1,0,10,BbM
281,0,0,0,0,0,0,0,0,0,1,0,0,9,BbM
282,0,0,0,0,0,1,0,0,0,1,0,0,5,CM7
283,0,0,0,0,1,0,0,1,0,0,0,0,4,CM7
284,0,0,0,0,0,1,0,1,0,0,1,0,5,CM7
285,0,0,0,0,1,0,0,0,0,0,0,0,4,CM7
286,0,0,1,0,0,1,0,1,0,0,1,0,5,CM7
287,1,0,0,0,1,0,0,0,0,0,0,0,4,CM7
288,0,0,0,0,0,1,0,0,0,0,1,0,5,FM
289,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
290,1,0,0,0,0,0,0,0,0,1,0,0,0,FM
291,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
292,0,0,0,0,0,0,0,0,0,0,1,0,10,FM
293,1,0,0,0,0,0,0,0,0,1,0,0,0,FM
294,0,0,0,0,0,0,0,1,0,0,0,0,7,FM
295,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
296,0,0,0,0,0,0,0,0,0,0,1,0,10,FM
297,1,0,0,0,0,1,0,0,0,0,0,0,5,FM
298,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
299,1,0,0,0,0,0,0,0,0,0,0,0,0,FM
300,0,0,0,0,0,0,0,0,0,1,0,0,9,FM
301,1,0,1,0,0,0,0,0,0,0,0,0,0,FM
302,0,0,0,1,0,0,0,0,0,1,0,0,9,FM
303,0,0,0,0,1,0,0,0,0,0,0,0,4,Am
304,0,0,0,0,0,0,0,0,0,1,0,0,9,Am
305,1,0,0,0,0,0,0,0,0,0,0,0,0,Am
306,0,0,0,0,1,0,0,0,0,1,0,0,9,Am
307,0,0,1,0,0,1,0,0,0,0,0,0,2,Dm
308,0,0,0,0,0,1,0,0,0,1,0,0,5,Dm
309,1,0,0,0,0,0,0,1,0,0,0,0,7,CM
310,0,0,0,0,1,0,0,0,0,0,0,0,4,CM
311,0,0,0,0,0,0,0,1,0,0,0,0,7,CM
312,0,0,0,0,1,0,0,0,0,0,0,0,4,CM
313,0,0,1,0,0,0,0,1,0,0,0,0,7,CM7
314,0,0,0,0,0,1,0,0,0,0,0,0,5,CM7
315,0,0,0,0,0,0,0,0,0,0,0,1,11,CM7
316,1,0,0,0,1,0,0,0,0,0,0,0,0,CM